Date,Product,Value
2001-07-27,Distillate Fuel Oil,121539
2001-07-27,Motor Gasoline,211313
2001-08-03,Crude Oil,1544703
2001-08-03,Distillate Fuel Oil,121671
2001-08-03,Motor Gasoline,207789
2001-08-10,Crude Oil,1538226
2001-08-10,Distillate Fuel Oil,120823
2001-08-10,Motor Gasoline,204627
2001-08-17,Crude Oil,1531390
2001-08-17,Distillate Fuel Oil,120869
2001-08-17,Motor Gasoline,202069
2001-08-24,Crude Oil,1530148
2001-08-24,Distillate Fuel Oil,120737
2001-08-24,Motor Gasoline,195874
2001-08-31,Crude Oil,1528057
2001-08-31,Distillate Fuel Oil,120383
2001-08-31,Motor Gasoline,194690
2001-09-07,Crude Oil,1533856
2001-09-07,Distillate Fuel Oil,121258
2001-09-07,Motor Gasoline,195380
2001-09-14,Crude Oil,1534940
2001-09-14,Distillate Fuel Oil,123349
2001-09-14,Motor Gasoline,192331
2001-09-21,Crude Oil,1548864
2001-09-21,Distillate Fuel Oil,121735
2001-09-21,Motor Gasoline,200823
2001-09-28,Crude Oil,1554718
2001-09-28,Distillate Fuel Oil,122658
2001-09-28,Motor Gasoline,203912
2001-10-05,Crude Oil,1555447
2001-10-05,Distillate Fuel Oil,124602
2001-10-05,Motor Gasoline,206117
2001-10-12,Crude Oil,1552721
2001-10-12,Distillate Fuel Oil,126560
2001-10-12,Motor Gasoline,208339
2001-10-19,Crude Oil,1554313
2001-10-19,Distillate Fuel Oil,127456
2001-10-19,Motor Gasoline,208908
2001-10-26,Crude Oil,1553159
2001-10-26,Distillate Fuel Oil,127931
2001-10-26,Motor Gasoline,208308
2001-11-02,Crude Oil,1552371
2001-11-02,Distillate Fuel Oil,128217
2001-11-02,Motor Gasoline,206944
2001-11-09,Crude Oil,1551760
2001-11-09,Distillate Fuel Oil,130744
2001-11-09,Motor Gasoline,205335
2001-11-16,Crude Oil,1549631
2001-11-16,Distillate Fuel Oil,130533
2001-11-16,Motor Gasoline,206682
2001-11-23,Crude Oil,1551512
2001-11-23,Distillate Fuel Oil,135638
2001-11-23,Motor Gasoline,207701
2001-11-30,Crude Oil,1560190
2001-11-30,Distillate Fuel Oil,137974
2001-11-30,Motor Gasoline,212099
2001-12-07,Crude Oil,1555809
2001-12-07,Distillate Fuel Oil,140284
2001-12-07,Motor Gasoline,211201
2001-12-14,Crude Oil,1551458
2001-12-14,Distillate Fuel Oil,138701
2001-12-14,Motor Gasoline,210320
2001-12-21,Crude Oil,1545131
2001-12-21,Distillate Fuel Oil,137041
2001-12-21,Motor Gasoline,207036
2001-12-28,Crude Oil,1541966
2001-12-28,Distillate Fuel Oil,137642
2001-12-28,Motor Gasoline,207914
2002-01-04,Crude Oil,1549019
2002-01-04,Distillate Fuel Oil,142247
2002-01-04,Motor Gasoline,207726
2002-01-11,Crude Oil,1549845
2002-01-11,Distillate Fuel Oil,141942
2002-01-11,Motor Gasoline,210500
2002-01-18,Crude Oil,1553004
2002-01-18,Distillate Fuel Oil,139013
2002-01-18,Motor Gasoline,214055
2002-01-25,Crude Oil,1555400
2002-01-25,Distillate Fuel Oil,138842
2002-01-25,Motor Gasoline,216656
2002-02-01,Crude Oil,1554738
2002-02-01,Distillate Fuel Oil,137335
2002-02-01,Motor Gasoline,216355
2002-02-08,Crude Oil,1557485
2002-02-08,Distillate Fuel Oil,137531
2002-02-08,Motor Gasoline,217358
2002-02-15,Crude Oil,1551166
2002-02-15,Distillate Fuel Oil,135683
2002-02-15,Motor Gasoline,216883
2002-02-22,Crude Oil,1547217
2002-02-22,Distillate Fuel Oil,132702
2002-02-22,Motor Gasoline,215753
2002-03-01,Crude Oil,1544356
2002-03-01,Distillate Fuel Oil,130840
2002-03-01,Motor Gasoline,212674
2002-03-08,Crude Oil,1543249
2002-03-08,Distillate Fuel Oil,127987
2002-03-08,Motor Gasoline,211544
2002-03-15,Crude Oil,1543446
2002-03-15,Distillate Fuel Oil,125476
2002-03-15,Motor Gasoline,209080
2002-03-22,Crude Oil,1534277
2002-03-22,Distillate Fuel Oil,122525
2002-03-22,Motor Gasoline,207157
2002-03-29,Crude Oil,1540762
2002-03-29,Distillate Fuel Oil,119675
2002-03-29,Motor Gasoline,211521
2002-04-05,Crude Oil,1543675
2002-04-05,Distillate Fuel Oil,121161
2002-04-05,Motor Gasoline,212602
2002-04-12,Crude Oil,1538942
2002-04-12,Distillate Fuel Oil,120086
2002-04-12,Motor Gasoline,211127
2002-04-19,Crude Oil,1545733
2002-04-19,Distillate Fuel Oil,119718
2002-04-19,Motor Gasoline,210555
2002-04-26,Crude Oil,1553361
2002-04-26,Distillate Fuel Oil,120191
2002-04-26,Motor Gasoline,211946
2002-05-03,Crude Oil,1556812
2002-05-03,Distillate Fuel Oil,121497
2002-05-03,Motor Gasoline,214108
2002-05-10,Crude Oil,1558369
2002-05-10,Distillate Fuel Oil,122454
2002-05-10,Motor Gasoline,217207
2002-05-17,Crude Oil,1567094
2002-05-17,Distillate Fuel Oil,123915
2002-05-17,Motor Gasoline,216094
2002-05-24,Crude Oil,1571761
2002-05-24,Distillate Fuel Oil,124930
2002-05-24,Motor Gasoline,218100
2002-05-31,Crude Oil,1578974
2002-05-31,Distillate Fuel Oil,127479
2002-05-31,Motor Gasoline,215916
2002-06-07,Crude Oil,1582023
2002-06-07,Distillate Fuel Oil,129215
2002-06-07,Motor Gasoline,214362
2002-06-14,Crude Oil,1587609
2002-06-14,Distillate Fuel Oil,129490
2002-06-14,Motor Gasoline,215229
2002-06-21,Crude Oil,1587561
2002-06-21,Distillate Fuel Oil,128645
2002-06-21,Motor Gasoline,216405
2002-06-28,Crude Oil,1590382
2002-06-28,Distillate Fuel Oil,128297
2002-06-28,Motor Gasoline,216434
2002-07-05,Crude Oil,1588056
2002-07-05,Distillate Fuel Oil,131376
2002-07-05,Motor Gasoline,214720
2002-07-12,Crude Oil,1593567
2002-07-12,Distillate Fuel Oil,133471
2002-07-12,Motor Gasoline,213232
2002-07-19,Crude Oil,1591871
2002-07-19,Distillate Fuel Oil,133267
2002-07-19,Motor Gasoline,212591
2002-07-26,Crude Oil,1590325
2002-07-26,Distillate Fuel Oil,134446
2002-07-26,Motor Gasoline,211591
2002-08-02,Crude Oil,1587267
2002-08-02,Distillate Fuel Oil,135092
2002-08-02,Motor Gasoline,212470
2002-08-09,Crude Oil,1575294
2002-08-09,Distillate Fuel Oil,133960
2002-08-09,Motor Gasoline,207965
2002-08-16,Crude Oil,1577109
2002-08-16,Distillate Fuel Oil,133385
2002-08-16,Motor Gasoline,208743
2002-08-23,Crude Oil,1577004
2002-08-23,Distillate Fuel Oil,131575
2002-08-23,Motor Gasoline,206761
2002-08-30,Crude Oil,1571585
2002-08-30,Distillate Fuel Oil,129635
2002-08-30,Motor Gasoline,205330
2002-09-06,Crude Oil,1575971
2002-09-06,Distillate Fuel Oil,133567
2002-09-06,Motor Gasoline,205598
2002-09-13,Crude Oil,1571710
2002-09-13,Distillate Fuel Oil,131385
2002-09-13,Motor Gasoline,204987
2002-09-20,Crude Oil,1570615
2002-09-20,Distillate Fuel Oil,129820
2002-09-20,Motor Gasoline,207222
2002-09-27,Crude Oil,1563412
2002-09-27,Distillate Fuel Oil,130066
2002-09-27,Motor Gasoline,208421
2002-10-04,Crude Oil,1552148
2002-10-04,Distillate Fuel Oil,127357
2002-10-04,Motor Gasoline,205280
2002-10-11,Crude Oil,1551322
2002-10-11,Distillate Fuel Oil,125426
2002-10-11,Motor Gasoline,198979
2002-10-18,Crude Oil,1554023
2002-10-18,Distillate Fuel Oil,125577
2002-10-18,Motor Gasoline,195357
2002-10-25,Crude Oil,1551234
2002-10-25,Distillate Fuel Oil,123752
2002-10-25,Motor Gasoline,194311
2002-11-01,Crude Oil,1556305
2002-11-01,Distillate Fuel Oil,121897
2002-11-01,Motor Gasoline,192146
2002-11-08,Crude Oil,1552901
2002-11-08,Distillate Fuel Oil,121436
2002-11-08,Motor Gasoline,194044
2002-11-15,Crude Oil,1556053
2002-11-15,Distillate Fuel Oil,122851
2002-11-15,Motor Gasoline,193499
2002-11-22,Crude Oil,1553298
2002-11-22,Distillate Fuel Oil,119961
2002-11-22,Motor Gasoline,197419
2002-11-29,Crude Oil,1555425
2002-11-29,Distillate Fuel Oil,119838
2002-11-29,Motor Gasoline,199962
2002-12-06,Crude Oil,1562506
2002-12-06,Distillate Fuel Oil,123261
2002-12-06,Motor Gasoline,203240
2002-12-13,Crude Oil,1558443
2002-12-13,Distillate Fuel Oil,124738
2002-12-13,Motor Gasoline,203149
2002-12-20,Crude Oil,1553535
2002-12-20,Distillate Fuel Oil,124919
2002-12-20,Motor Gasoline,205370
2002-12-27,Crude Oil,1537685
2002-12-27,Distillate Fuel Oil,126823
2002-12-27,Motor Gasoline,204956
2003-01-03,Crude Oil,1535938
2003-01-03,Distillate Fuel Oil,129748
2003-01-03,Motor Gasoline,209828
2003-01-10,Crude Oil,1534369
2003-01-10,Distillate Fuel Oil,132294
2003-01-10,Motor Gasoline,215582
2003-01-17,Crude Oil,1528219
2003-01-17,Distillate Fuel Oil,129240
2003-01-17,Motor Gasoline,216270
2003-01-24,Crude Oil,1518477
2003-01-24,Distillate Fuel Oil,122386
2003-01-24,Motor Gasoline,212980
2003-01-31,Crude Oil,1501634
2003-01-31,Distillate Fuel Oil,112056
2003-01-31,Motor Gasoline,209613
2003-02-07,Crude Oil,1495579
2003-02-07,Distillate Fuel Oil,108220
2003-02-07,Motor Gasoline,212649
2003-02-14,Crude Oil,1488845
2003-02-14,Distillate Fuel Oil,103581
2003-02-14,Motor Gasoline,211206
2003-02-21,Crude Oil,1481159
2003-02-21,Distillate Fuel Oil,99053
2003-02-21,Motor Gasoline,208095
2003-02-28,Crude Oil,1478222
2003-02-28,Distillate Fuel Oil,96539
2003-02-28,Motor Gasoline,206086
2003-03-07,Crude Oil,1467509
2003-03-07,Distillate Fuel Oil,98317
2003-03-07,Motor Gasoline,202008
2003-03-14,Crude Oil,1464857
2003-03-14,Distillate Fuel Oil,97226
2003-03-14,Motor Gasoline,201083
2003-03-21,Crude Oil,1469534
2003-03-21,Distillate Fuel Oil,99478
2003-03-21,Motor Gasoline,198977
2003-03-28,Crude Oil,1475000
2003-03-28,Distillate Fuel Oil,97892
2003-03-28,Motor Gasoline,200721
2003-04-04,Crude Oil,1467502
2003-04-04,Distillate Fuel Oil,96120
2003-04-04,Motor Gasoline,202182
2003-04-11,Crude Oil,1470544
2003-04-11,Distillate Fuel Oil,95721
2003-04-11,Motor Gasoline,201947
2003-04-18,Crude Oil,1482159
2003-04-18,Distillate Fuel Oil,96063
2003-04-18,Motor Gasoline,201174
2003-04-25,Crude Oil,1488899
2003-04-25,Distillate Fuel Oil,95862
2003-04-25,Motor Gasoline,205592
2003-05-02,Crude Oil,1488670
2003-05-02,Distillate Fuel Oil,97303
2003-05-02,Motor Gasoline,207794
2003-05-09,Crude Oil,1488983
2003-05-09,Distillate Fuel Oil,99878
2003-05-09,Motor Gasoline,208644
2003-05-16,Crude Oil,1497064
2003-05-16,Distillate Fuel Oil,102701
2003-05-16,Motor Gasoline,208377
2003-05-23,Crude Oil,1498177
2003-05-23,Distillate Fuel Oil,101519
2003-05-23,Motor Gasoline,205034
2003-05-30,Crude Oil,1508142
2003-05-30,Distillate Fuel Oil,104514
2003-05-30,Motor Gasoline,207281
2003-06-06,Crude Oil,1511930
2003-06-06,Distillate Fuel Oil,107331
2003-06-06,Motor Gasoline,209853
2003-06-13,Crude Oil,1519137
2003-06-13,Distillate Fuel Oil,109419
2003-06-13,Motor Gasoline,209124
2003-06-20,Crude Oil,1518318
2003-06-20,Distillate Fuel Oil,109410
2003-06-20,Motor Gasoline,208204
2003-06-27,Crude Oil,1515834
2003-06-27,Distillate Fuel Oil,109727
2003-06-27,Motor Gasoline,204960
2003-07-04,Crude Oil,1517820
2003-07-04,Distillate Fuel Oil,109192
2003-07-04,Motor Gasoline,205486
2003-07-11,Crude Oil,1523751
2003-07-11,Distillate Fuel Oil,114685
2003-07-11,Motor Gasoline,209422
2003-07-18,Crude Oil,1522258
2003-07-18,Distillate Fuel Oil,115199
2003-07-18,Motor Gasoline,207820
2003-07-25,Crude Oil,1525604
2003-07-25,Distillate Fuel Oil,117388
2003-07-25,Motor Gasoline,204496
2003-08-01,Crude Oil,1532960
2003-08-01,Distillate Fuel Oil,119051
2003-08-01,Motor Gasoline,201784
2003-08-08,Crude Oil,1528493
2003-08-08,Distillate Fuel Oil,119918
2003-08-08,Motor Gasoline,198147
2003-08-15,Crude Oil,1529393
2003-08-15,Distillate Fuel Oil,121129
2003-08-15,Motor Gasoline,196850
2003-08-22,Crude Oil,1529482
2003-08-22,Distillate Fuel Oil,121786
2003-08-22,Motor Gasoline,191179
2003-08-29,Crude Oil,1535808
2003-08-29,Distillate Fuel Oil,124732
2003-08-29,Motor Gasoline,191898
2003-09-05,Crude Oil,1541629
2003-09-05,Distillate Fuel Oil,128390
2003-09-05,Motor Gasoline,192579
2003-09-12,Crude Oil,1554221
2003-09-12,Distillate Fuel Oil,131332
2003-09-12,Motor Gasoline,195322
2003-09-19,Crude Oil,1563690
2003-09-19,Distillate Fuel Oil,131235
2003-09-19,Motor Gasoline,196822
2003-09-26,Crude Oil,1569404
2003-09-26,Distillate Fuel Oil,131273
2003-09-26,Motor Gasoline,199174
2003-10-03,Crude Oil,1573832
2003-10-03,Distillate Fuel Oil,131460
2003-10-03,Motor Gasoline,197986
2003-10-10,Crude Oil,1574795
2003-10-10,Distillate Fuel Oil,129839
2003-10-10,Motor Gasoline,194579
2003-10-17,Crude Oil,1576109
2003-10-17,Distillate Fuel Oil,132449
2003-10-17,Motor Gasoline,195986
2003-10-24,Crude Oil,1581262
2003-10-24,Distillate Fuel Oil,134013
2003-10-24,Motor Gasoline,193809
2003-10-31,Crude Oil,1579507
2003-10-31,Distillate Fuel Oil,132693
2003-10-31,Motor Gasoline,191334
2003-11-07,Crude Oil,1575764
2003-11-07,Distillate Fuel Oil,131191
2003-11-07,Motor Gasoline,192267
2003-11-14,Crude Oil,1575204
2003-11-14,Distillate Fuel Oil,128908
2003-11-14,Motor Gasoline,192194
2003-11-21,Crude Oil,1568503
2003-11-21,Distillate Fuel Oil,128304
2003-11-21,Motor Gasoline,193653
2003-11-28,Crude Oil,1570090
2003-11-28,Distillate Fuel Oil,131084
2003-11-28,Motor Gasoline,197110
2003-12-05,Crude Oil,1566844
2003-12-05,Distillate Fuel Oil,132118
2003-12-05,Motor Gasoline,200472
2003-12-12,Crude Oil,1555723
2003-12-12,Distillate Fuel Oil,130747
2003-12-12,Motor Gasoline,202377
2003-12-19,Crude Oil,1553645
2003-12-19,Distillate Fuel Oil,128435
2003-12-19,Motor Gasoline,202987
2003-12-26,Crude Oil,1549218
2003-12-26,Distillate Fuel Oil,129145
2003-12-26,Motor Gasoline,203619
2004-01-02,Crude Oil,1553764
2004-01-02,Distillate Fuel Oil,135515
2004-01-02,Motor Gasoline,206308
2004-01-09,Crude Oil,1551243
2004-01-09,Distillate Fuel Oil,138321
2004-01-09,Motor Gasoline,208416
2004-01-16,Crude Oil,1550523
2004-01-16,Distillate Fuel Oil,135469
2004-01-16,Motor Gasoline,209484
2004-01-23,Crude Oil,1539433
2004-01-23,Distillate Fuel Oil,131023
2004-01-23,Motor Gasoline,206040
2004-01-30,Crude Oil,1537233
2004-01-30,Distillate Fuel Oil,124152
2004-01-30,Motor Gasoline,205593
2004-02-06,Crude Oil,1527394
2004-02-06,Distillate Fuel Oil,118258
2004-02-06,Motor Gasoline,204417
2004-02-13,Crude Oil,1527377
2004-02-13,Distillate Fuel Oil,112470
2004-02-13,Motor Gasoline,205023
2004-02-20,Crude Oil,1524556
2004-02-20,Distillate Fuel Oil,111380
2004-02-20,Motor Gasoline,203378
2004-02-27,Crude Oil,1528515
2004-02-27,Distillate Fuel Oil,111309
2004-02-27,Motor Gasoline,202014
2004-03-05,Crude Oil,1536272
2004-03-05,Distillate Fuel Oil,112747
2004-03-05,Motor Gasoline,200420
2004-03-12,Crude Oil,1538711
2004-03-12,Distillate Fuel Oil,111767
2004-03-12,Motor Gasoline,199626
2004-03-19,Crude Oil,1545870
2004-03-19,Distillate Fuel Oil,110415
2004-03-19,Motor Gasoline,199523
2004-03-26,Crude Oil,1553030
2004-03-26,Distillate Fuel Oil,109739
2004-03-26,Motor Gasoline,200885
2004-04-02,Crude Oil,1548976
2004-04-02,Distillate Fuel Oil,105185
2004-04-02,Motor Gasoline,200057
2004-04-09,Crude Oil,1544678
2004-04-09,Distillate Fuel Oil,103896
2004-04-09,Motor Gasoline,197451
2004-04-16,Crude Oil,1550540
2004-04-16,Distillate Fuel Oil,104632
2004-04-16,Motor Gasoline,199083
2004-04-23,Crude Oil,1559486
2004-04-23,Distillate Fuel Oil,104787
2004-04-23,Motor Gasoline,199958
2004-04-30,Crude Oil,1568612
2004-04-30,Distillate Fuel Oil,107219
2004-04-30,Motor Gasoline,203996
2004-05-07,Crude Oil,1572945
2004-05-07,Distillate Fuel Oil,107527
2004-05-07,Motor Gasoline,202450
2004-05-14,Crude Oil,1576777
2004-05-14,Distillate Fuel Oil,109178
2004-05-14,Motor Gasoline,203674
2004-05-21,Crude Oil,1578088
2004-05-21,Distillate Fuel Oil,108667
2004-05-21,Motor Gasoline,203017
2004-05-28,Crude Oil,1587696
2004-05-28,Distillate Fuel Oil,108936
2004-05-28,Motor Gasoline,204279
2004-06-04,Crude Oil,1592320
2004-06-04,Distillate Fuel Oil,108331
2004-06-04,Motor Gasoline,206432
2004-06-11,Crude Oil,1596925
2004-06-11,Distillate Fuel Oil,109758
2004-06-11,Motor Gasoline,205943
2004-06-18,Crude Oil,1601573
2004-06-18,Distillate Fuel Oil,110389
2004-06-18,Motor Gasoline,205134
2004-06-25,Crude Oil,1606689
2004-06-25,Distillate Fuel Oil,110918
2004-06-25,Motor Gasoline,205148
2004-07-02,Crude Oil,1612723
2004-07-02,Distillate Fuel Oil,114024
2004-07-02,Motor Gasoline,206108
2004-07-09,Crude Oil,1613625
2004-07-09,Distillate Fuel Oil,116729
2004-07-09,Motor Gasoline,205903
2004-07-16,Crude Oil,1615333
2004-07-16,Distillate Fuel Oil,118421
2004-07-16,Motor Gasoline,208420
2004-07-23,Crude Oil,1623670
2004-07-23,Distillate Fuel Oil,119091
2004-07-23,Motor Gasoline,207651
2004-07-30,Crude Oil,1626885
2004-07-30,Distillate Fuel Oil,121152
2004-07-30,Motor Gasoline,210108
2004-08-06,Crude Oil,1626116
2004-08-06,Distillate Fuel Oil,122490
2004-08-06,Motor Gasoline,208296
2004-08-13,Crude Oil,1628120
2004-08-13,Distillate Fuel Oil,124567
2004-08-13,Motor Gasoline,205742
2004-08-20,Crude Oil,1630371
2004-08-20,Distillate Fuel Oil,125050
2004-08-20,Motor Gasoline,205743
2004-08-27,Crude Oil,1630758
2004-08-27,Distillate Fuel Oil,126355
2004-08-27,Motor Gasoline,206552
2004-09-03,Crude Oil,1631622
2004-09-03,Distillate Fuel Oil,126649
2004-09-03,Motor Gasoline,204073
2004-09-10,Crude Oil,1628294
2004-09-10,Distillate Fuel Oil,128321
2004-09-10,Motor Gasoline,202493
2004-09-17,Crude Oil,1615794
2004-09-17,Distillate Fuel Oil,126817
2004-09-17,Motor Gasoline,199654
2004-09-24,Crude Oil,1616930
2004-09-24,Distillate Fuel Oil,125487
2004-09-24,Motor Gasoline,198846
2004-10-01,Crude Oil,1616419
2004-10-01,Distillate Fuel Oil,123360
2004-10-01,Motor Gasoline,199429
2004-10-08,Crude Oil,1614641
2004-10-08,Distillate Fuel Oil,120923
2004-10-08,Motor Gasoline,200616
2004-10-15,Crude Oil,1611370
2004-10-15,Distillate Fuel Oil,119020
2004-10-15,Motor Gasoline,199883
2004-10-22,Crude Oil,1613277
2004-10-22,Distillate Fuel Oil,116576
2004-10-22,Motor Gasoline,201163
2004-10-29,Crude Oil,1617279
2004-10-29,Distillate Fuel Oil,115715
2004-10-29,Motor Gasoline,201677
2004-11-05,Crude Oil,1620717
2004-11-05,Distillate Fuel Oil,115578
2004-11-05,Motor Gasoline,201270
2004-11-12,Crude Oil,1619729
2004-11-12,Distillate Fuel Oil,114577
2004-11-12,Motor Gasoline,200879
2004-11-19,Crude Oil,1621594
2004-11-19,Distillate Fuel Oil,115607
2004-11-19,Motor Gasoline,202741
2004-11-26,Crude Oil,1627926
2004-11-26,Distillate Fuel Oil,117922
2004-11-26,Motor Gasoline,205741
2004-12-03,Crude Oil,1635038
2004-12-03,Distillate Fuel Oil,119299
2004-12-03,Motor Gasoline,208096
2004-12-10,Crude Oil,1632555
2004-12-10,Distillate Fuel Oil,119336
2004-12-10,Motor Gasoline,209616
2004-12-17,Crude Oil,1632276
2004-12-17,Distillate Fuel Oil,119920
2004-12-17,Motor Gasoline,211381
2004-12-24,Crude Oil,1625471
2004-12-24,Distillate Fuel Oil,119129
2004-12-24,Motor Gasoline,212251
2004-12-31,Crude Oil,1623433
2004-12-31,Distillate Fuel Oil,121099
2004-12-31,Motor Gasoline,214327
2005-01-07,Crude Oil,1620089
2005-01-07,Distillate Fuel Oil,122980
2005-01-07,Motor Gasoline,215333
2005-01-14,Crude Oil,1623850
2005-01-14,Distillate Fuel Oil,123764
2005-01-14,Motor Gasoline,216969
2005-01-21,Crude Oil,1622742
2005-01-21,Distillate Fuel Oil,121485
2005-01-21,Motor Gasoline,214712
2005-01-28,Crude Oil,1620615
2005-01-28,Distillate Fuel Oil,118598
2005-01-28,Motor Gasoline,216342
2005-02-04,Crude Oil,1616267
2005-02-04,Distillate Fuel Oil,115607
2005-02-04,Motor Gasoline,216757
2005-02-11,Crude Oil,1615601
2005-02-11,Distillate Fuel Oil,112516
2005-02-11,Motor Gasoline,221678
2005-02-18,Crude Oil,1615531
2005-02-18,Distillate Fuel Oil,111760
2005-02-18,Motor Gasoline,223510
2005-02-25,Crude Oil,1616405
2005-02-25,Distillate Fuel Oil,110022
2005-02-25,Motor Gasoline,224483
2005-03-04,Crude Oil,1618260
2005-03-04,Distillate Fuel Oil,109212
2005-03-04,Motor Gasoline,224282
2005-03-11,Crude Oil,1614761
2005-03-11,Distillate Fuel Oil,107273
2005-03-11,Motor Gasoline,221352
2005-03-18,Crude Oil,1616675
2005-03-18,Distillate Fuel Oil,104514
2005-03-18,Motor Gasoline,217293
2005-03-25,Crude Oil,1623769
2005-03-25,Distillate Fuel Oil,103438
2005-03-25,Motor Gasoline,214358
2005-04-01,Crude Oil,1627495
2005-04-01,Distillate Fuel Oil,104110
2005-04-01,Motor Gasoline,212252
2005-04-08,Crude Oil,1634534
2005-04-08,Distillate Fuel Oil,103993
2005-04-08,Motor Gasoline,213100
2005-04-15,Crude Oil,1634370
2005-04-15,Distillate Fuel Oil,104044
2005-04-15,Motor Gasoline,211636
2005-04-22,Crude Oil,1641987
2005-04-22,Distillate Fuel Oil,102601
2005-04-22,Motor Gasoline,211306
2005-04-29,Crude Oil,1647473
2005-04-29,Distillate Fuel Oil,102283
2005-04-29,Motor Gasoline,213507
2005-05-06,Crude Oil,1654989
2005-05-06,Distillate Fuel Oil,103978
2005-05-06,Motor Gasoline,213694
2005-05-13,Crude Oil,1663587
2005-05-13,Distillate Fuel Oil,103759
2005-05-13,Motor Gasoline,214765
2005-05-20,Crude Oil,1668028
2005-05-20,Distillate Fuel Oil,105655
2005-05-20,Motor Gasoline,215374
2005-05-27,Crude Oil,1675839
2005-05-27,Distillate Fuel Oil,106438
2005-05-27,Motor Gasoline,216678
2005-06-03,Crude Oil,1676450
2005-06-03,Distillate Fuel Oil,107729
2005-06-03,Motor Gasoline,216647
2005-06-10,Crude Oil,1680271
2005-06-10,Distillate Fuel Oil,110156
2005-06-10,Motor Gasoline,215742
2005-06-17,Crude Oil,1683798
2005-06-17,Distillate Fuel Oil,111530
2005-06-17,Motor Gasoline,215939
2005-06-24,Crude Oil,1693416
2005-06-24,Distillate Fuel Oil,113166
2005-06-24,Motor Gasoline,216240
2005-07-01,Crude Oil,1695779
2005-07-01,Distillate Fuel Oil,117233
2005-07-01,Motor Gasoline,215266
2005-07-08,Crude Oil,1697442
2005-07-08,Distillate Fuel Oil,120426
2005-07-08,Motor Gasoline,212641
2005-07-15,Crude Oil,1700370
2005-07-15,Distillate Fuel Oil,122652
2005-07-15,Motor Gasoline,211322
2005-07-22,Crude Oil,1698618
2005-07-22,Distillate Fuel Oil,125789
2005-07-22,Motor Gasoline,209194
2005-07-29,Crude Oil,1703713
2005-07-29,Distillate Fuel Oil,127274
2005-07-29,Motor Gasoline,205177
2005-08-05,Crude Oil,1707824
2005-08-05,Distillate Fuel Oil,129872
2005-08-05,Motor Gasoline,203091
2005-08-12,Crude Oil,1705336
2005-08-12,Distillate Fuel Oil,131063
2005-08-12,Motor Gasoline,198122
2005-08-19,Crude Oil,1706247
2005-08-19,Distillate Fuel Oil,132489
2005-08-19,Motor Gasoline,194877
2005-08-26,Crude Oil,1708973
2005-08-26,Distillate Fuel Oil,135234
